"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @PAIC2014: “@PAC_Paramedic: @ParamedicsNZ @PAIC2014 excellent social media campaign promoting @PAIC2014” #PAIC2014 #FernoSim",FALSE,0,NA,2014-09-20 19:18:29,FALSE,NA,"513406864097173504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ParamedicsNZ",1,TRUE,FALSE,NA,NA
"RT @healthhashtags: Top Influencers of #paic2014: @ems_junkie @paramedickiwi @paic2014 @johnboy237 @buck_reed Real-time Analytics: http://t…",FALSE,0,NA,2014-09-20 19:15:44,FALSE,NA,"513406170157948928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ParamedicsNZ",6,TRUE,FALSE,NA,NA
".@PAIC2014 thought of everything!  Amazeballs! ""@paramedic_al: @paramedickiwi magic elves snuck in while you were tweeting...."" #PAIC2014",FALSE,0,NA,2014-09-20 19:14:38,FALSE,NA,"513405894646710272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paramedickiwi",1,FALSE,FALSE,"153.4320898","-28.0315598"
"RT @healthhashtags: Top Influencers of #paic2014: @ems_junkie @paramedickiwi @paic2014 @johnboy237 @buck_reed Real-time Analytics: http://t…",FALSE,0,NA,2014-09-20 19:11:31,FALSE,NA,"513405110416711680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PAIC2014",6,TRUE,FALSE,NA,NA
"RT @healthhashtags: Top Influencers of #paic2014: @ems_junkie @paramedickiwi @paic2014 @johnboy237 @buck_reed Real-time Analytics: http://t…",FALSE,0,NA,2014-09-20 19:10:34,FALSE,NA,"513404872863932416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paramedickiwi",6,TRUE,FALSE,NA,NA
"RT @healthhashtags: Top Influencers of #paic2014: @ems_junkie @paramedickiwi @paic2014 @johnboy237 @buck_reed Real-time Analytics: http://t…",FALSE,0,NA,2014-09-20 19:05:54,FALSE,NA,"513403695040438273",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","EMS_Junkie",6,TRUE,FALSE,NA,NA
"RT @ParaAustSA: What a night at #PAIC2014! See you all (and more) at #PAIC2015 http://t.co/tkHDB8jxho",FALSE,0,NA,2014-09-20 19:03:12,FALSE,NA,"513403015575769088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Qhel7038",8,TRUE,FALSE,NA,NA
"Top Influencers of #paic2014: @ems_junkie @paramedickiwi @paic2014 @johnboy237 @buck_reed Real-time Analytics: http://t.co/3iBiCP0MXZ",FALSE,5,NA,2014-09-20 19:02:54,FALSE,NA,"513402940808130560",NA,"<a href=""http://www.symplur.com"" rel=""nofollow"">Healthcare Social Media App</a>","healthhashtags",6,FALSE,FALSE,NA,NA
"RT @HansvanSchuppen: Death by hyperventilation: A common and life-threatening problem during #CPR. http://t.co/W2JgiEWapt #PAIC2014 #FOAMem…",FALSE,0,NA,2014-09-20 19:01:54,FALSE,NA,"513402690089791489",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","joaopcolaco",9,TRUE,FALSE,NA,NA
"RT @Buck_Reed: Explaining #communityparamedicine to @johnboy237 - great guy! #PAIC2014",FALSE,0,NA,2014-09-20 18:59:55,FALSE,NA,"513402192707854337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Qhel7038",4,TRUE,FALSE,NA,NA
"RT @johnboy237: @Buck_Reed great to meet you Buck - very impressed with your initiatives in Sydney - it's the way forward #PAIC2014",FALSE,0,NA,2014-09-20 18:58:22,FALSE,NA,"513401801601597440",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","ketaminh",3,TRUE,FALSE,NA,NA
"RT @maguirebj: CPR in the back of a moving ambulance = ""corpse relocation"" Dr. Beeson. #PAIC2014",FALSE,0,NA,2014-09-20 18:52:13,FALSE,NA,"513400251945078784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katie_long",35,TRUE,FALSE,NA,NA
"RT @maguirebj: CPR in the back of a moving ambulance = ""corpse relocation"" Dr. Beeson. #PAIC2014",FALSE,0,NA,2014-09-20 18:48:32,FALSE,NA,"513399327977648128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rickrhymer",35,TRUE,FALSE,NA,NA
"RT @maguirebj: CPR in the back of a moving ambulance = ""corpse relocation"" Dr. Beeson. #PAIC2014",FALSE,0,NA,2014-09-20 18:42:23,FALSE,NA,"513397777997762560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","parajon82",35,TRUE,FALSE,NA,NA
"RT @maguirebj: CPR in the back of a moving ambulance = ""corpse relocation"" Dr. Beeson. #PAIC2014",FALSE,0,NA,2014-09-20 18:36:55,FALSE,NA,"513396403910225921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TimmyTheTRex",35,TRUE,FALSE,NA,NA
"RT @paramedickiwi: Should have gone to bed hours ago. Great night with @paramedic_al &amp; the @ParaAustSA crew. A couple of hours sleep before…",FALSE,0,NA,2014-09-20 18:35:58,FALSE,NA,"513396163265843200",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SarahWerner_NZ",4,TRUE,FALSE,NA,NA
"RT @paramedickiwi: Had a great time with @EMS_Junkie @buzz_para &amp; @arban70 over the last year with @PAIC2014. Gonna miss it now it's all ov…",FALSE,0,NA,2014-09-20 18:35:49,FALSE,NA,"513396124426588160",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SarahWerner_NZ",6,TRUE,FALSE,NA,NA
"RT @maguirebj: CPR in the back of a moving ambulance = ""corpse relocation"" Dr. Beeson. #PAIC2014",FALSE,0,NA,2014-09-20 18:25:44,FALSE,NA,"513393586952736768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paramedic65",35,TRUE,FALSE,NA,NA
"RT @paramedickiwi: Some how my bag is packed. Night! #PAIC2014",FALSE,0,NA,2014-09-20 18:24:39,FALSE,NA,"513393314964332545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paramedic_al",4,TRUE,FALSE,NA,NA
"RT @ParaAustSA: What a night at #PAIC2014! See you all (and more) at #PAIC2015 http://t.co/tkHDB8jxho",FALSE,0,NA,2014-09-20 18:24:13,FALSE,NA,"513393208038920192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paramedic_al",8,TRUE,FALSE,NA,NA
"RT @paramedickiwi: Had a great time with @EMS_Junkie @buzz_para &amp; @arban70 over the last year with @PAIC2014. Gonna miss it now it's all ov…",FALSE,0,NA,2014-09-20 18:21:21,FALSE,NA,"513392484517285888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BerkowitzGary",6,TRUE,FALSE,NA,NA
"@Buck_Reed great to meet you Buck - very impressed with your initiatives in Sydney - it's the way forward #PAIC2014",FALSE,3,"Buck_Reed",2014-09-20 18:21:14,FALSE,"513355434694955008","513392454884540416","513016235","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","johnboy237",3,FALSE,FALSE,NA,NA
"RT @ParaAustSA: What a night at #PAIC2014! See you all (and more) at #PAIC2015 http://t.co/tkHDB8jxho",FALSE,0,NA,2014-09-20 18:20:33,FALSE,NA,"513392282725130242",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BerkowitzGary",8,TRUE,FALSE,NA,NA
"RT @maguirebj: CPR in the back of a moving ambulance = ""corpse relocation"" Dr. Beeson. #PAIC2014",FALSE,0,NA,2014-09-20 18:11:53,FALSE,NA,"513390102727249921",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DaRevMedic",35,TRUE,FALSE,NA,NA
"RT @maguirebj: CPR in the back of a moving ambulance = ""corpse relocation"" Dr. Beeson. #PAIC2014",FALSE,0,NA,2014-09-20 18:01:32,FALSE,NA,"513387496974319616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HarryTheAmboMan",35,TRUE,FALSE,NA,NA
"RT @maguirebj: CPR in the back of a moving ambulance = ""corpse relocation"" Dr. Beeson. #PAIC2014",FALSE,0,NA,2014-09-20 18:00:47,FALSE,NA,"513387309228888064",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","RedheadedEMT",35,TRUE,FALSE,NA,NA
"Some how my bag is packed. Night! #PAIC2014",FALSE,6,NA,2014-09-20 17:52:11,FALSE,NA,"513385143818391552",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","paramedickiwi",4,FALSE,FALSE,"153.43212112","-28.03167279"
"RT @ParaAustSA: What a night at #PAIC2014! See you all (and more) at #PAIC2015 http://t.co/tkHDB8jxho",FALSE,0,NA,2014-09-20 17:51:20,FALSE,NA,"513384931834081281",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","paramedickiwi",8,TRUE,FALSE,NA,NA
"MT @EMS_Junkie Pressure drops when CPR stopped. Like pumping a tyre with a hole in it. #spa2014conf #PAIC2014 http://t.co/6zwGmcrB2r",FALSE,1,NA,2014-09-20 17:50:44,FALSE,NA,"513384778892972032",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","EMurgentologist",1,FALSE,FALSE,NA,NA
"RT @ParamedicsNZ: Great to hear NZ National anthem playing for the winning #FernoSim team Team @AUTuni !!!! #PAIC2014 #GoKiwi #ParaNZ http:…",FALSE,0,NA,2014-09-20 17:47:11,FALSE,NA,"513383887439798272",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","snoworm",4,TRUE,FALSE,NA,NA
"RT @Qhel7038: Big thanks to all delegates and peoples Of the tweet universe for yr interest and support of #PAIC2014. Couldn't have done it…",FALSE,0,NA,2014-09-20 17:33:10,FALSE,NA,"513380360772526081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ParaAustSA",3,TRUE,FALSE,NA,NA
"RT @paramedickiwi: Great websites for paramedics to check out #PAIC2014 @johnboy237 http://t.co/IrYaDuPaSg",FALSE,0,NA,2014-09-20 17:32:45,FALSE,NA,"513380255009357824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CEMFOAMed",8,TRUE,FALSE,NA,NA
"What a night at #PAIC2014! See you all (and more) at #PAIC2015 http://t.co/tkHDB8jxho",FALSE,4,NA,2014-09-20 17:30:57,FALSE,NA,"513379802988826625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ParaAustSA",8,FALSE,FALSE,NA,NA
"RT @paramedickiwi: Had a great time with @EMS_Junkie @buzz_para &amp; @arban70 over the last year with @PAIC2014. Gonna miss it now it's all ov…",FALSE,0,NA,2014-09-20 17:12:02,FALSE,NA,"513375040092372992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paramedic_al",6,TRUE,FALSE,NA,NA
"RT @paramedickiwi: Should have gone to bed hours ago. Great night with @paramedic_al &amp; the @ParaAustSA crew. A couple of hours sleep before…",FALSE,0,NA,2014-09-20 17:11:49,FALSE,NA,"513374985407066112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paramedic_al",4,TRUE,FALSE,NA,NA
"RT @johnboy237: Awake for sunrise at Gold Coast - workshop on CPAP at 1000 and then airway masterclass with @BerkowitzGary #PAIC2014 http:/…",FALSE,0,NA,2014-09-20 17:09:20,FALSE,NA,"513374362938793984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PAIC2014",4,TRUE,FALSE,NA,NA
"RT @KangarooBeach: Well done fellas “@PAIC2014: Go Auckland!!! #PAIC2014 #FernoSim http://t.co/bMLxC9N0Ld”",FALSE,0,NA,2014-09-20 17:05:38,FALSE,NA,"513373432134647808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PAIC2014",3,TRUE,FALSE,NA,NA
"RT @johnboy237: Awake for sunrise at Gold Coast - workshop on CPAP at 1000 and then airway masterclass with @BerkowitzGary #PAIC2014 http:/…",FALSE,0,NA,2014-09-20 17:04:38,FALSE,NA,"513373177976590337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BerkowitzGary",4,TRUE,FALSE,NA,NA
"RT @paramedickiwi: Had a great time with @EMS_Junkie @buzz_para &amp; @arban70 over the last year with @PAIC2014. Gonna miss it now it's all ov…",FALSE,0,NA,2014-09-20 17:02:10,FALSE,NA,"513372560021417984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PAIC2014",6,TRUE,FALSE,NA,NA
"Had a great time with @EMS_Junkie @buzz_para &amp; @arban70 over the last year with @PAIC2014. Gonna miss it now it's all over! #PAIC2014",FALSE,6,NA,2014-09-20 17:00:04,FALSE,NA,"513372030880591873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paramedickiwi",6,FALSE,FALSE,"153.4317807","-28.0317019"
"Should have gone to bed hours ago. Great night with @paramedic_al &amp; the @ParaAustSA crew. A couple of hours sleep before my flight #PAIC2014",FALSE,6,NA,2014-09-20 16:55:45,FALSE,NA,"513370944652316673",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paramedickiwi",4,FALSE,FALSE,"153.4319894","-28.031585"
"RT @johnboy237: @FernoAU @PAIC2014 well deserved @BerkowitzGary - good on ya mate (gone all Aussie now) #PAIC2014",FALSE,0,NA,2014-09-20 16:00:14,FALSE,NA,"513356973220585473",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","arban70",6,TRUE,FALSE,NA,NA
"RT @Buck_Reed: Exceptional atmosphere happening now. #PAIC2014",FALSE,0,NA,2014-09-20 15:57:17,FALSE,NA,"513356228680884224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paramedic_al",1,TRUE,FALSE,NA,NA
"RT @Buck_Reed: Explaining #communityparamedicine to @johnboy237 - great guy! #PAIC2014",FALSE,0,NA,2014-09-20 15:57:02,FALSE,NA,"513356165346889729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paramedic_al",4,TRUE,FALSE,NA,NA
"Explaining #communityparamedicine to @johnboy237 - great guy! #PAIC2014",FALSE,3,NA,2014-09-20 15:54:07,FALSE,NA,"513355434694955008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Buck_Reed",4,FALSE,FALSE,NA,NA
"Chris Webb should be proud!: 1st place in #FernoSim challenge at #PAIC2014 is Auckland University of Technology http://t.co/KCH9CIW2VS",FALSE,3,NA,2014-09-20 15:38:33,FALSE,NA,"513351514220683264",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MedicScience",3,FALSE,FALSE,NA,NA
"RT @paramedickiwi: What's the solution to rural health? Team work! Paramedics often the first contact &amp; play an important role #PAIC2014 ht…",FALSE,0,NA,2014-09-20 15:35:53,FALSE,NA,"513350844532920321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","talk2kimhuffman",6,TRUE,FALSE,NA,NA
"RT @CPR_UL: Paramedics have a higher injury &amp; fatality rate than any other occupational group in Australia (Brian Maguire) #PAIC2014",FALSE,0,NA,2014-09-20 15:34:54,FALSE,NA,"513350597639434242",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","L_bacala",11,TRUE,FALSE,NA,NA
"As they say in Ireland.. the craic is good right now. #paic2014 #afterpartmkII",FALSE,0,NA,2014-09-20 15:29:56,FALSE,NA,"513349348776628224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Buck_Reed",0,FALSE,FALSE,NA,NA
"RT @CPR_UL: Paramedics have a higher injury &amp; fatality rate than any other occupational group in Australia (Brian Maguire) #PAIC2014",FALSE,0,NA,2014-09-20 15:25:00,FALSE,NA,"513348103836303362",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","m_mcasado",11,TRUE,FALSE,NA,NA
"RT @dantownson1: 2nd place in #FernoSim challenge at #PAIC2014 is Singapore Civil Defence from Singapore! #congrats http://t.co/Q4Y6pQWiTZ",FALSE,0,NA,2014-09-20 15:15:04,FALSE,NA,"513345604442136576",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","arban70",5,TRUE,FALSE,NA,NA
"Exceptional atmosphere happening now. #PAIC2014",FALSE,2,NA,2014-09-20 15:06:13,FALSE,NA,"513343379740950528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Buck_Reed",1,FALSE,FALSE,NA,NA
"RT @johnboy237: @TashAdams @BerkowitzGary Gary should win another prize 'worlds most ironic twitter name' #PAIC2014",FALSE,0,NA,2014-09-20 15:00:47,FALSE,NA,"513342011777495040",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","arban70",3,TRUE,FALSE,NA,NA
"RT @paramedickiwi: Comment from @HawkmoonHEMS @SydneyHEMS Self reg thru registration will raise paramedic professionalism #PAIC2014 http://…",FALSE,0,NA,2014-09-20 14:55:46,FALSE,NA,"513340750441238529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FLTDOC1",9,TRUE,FALSE,NA,NA
"RT @PAIC2014: The winners of the #PAIC2014 #FernoSim Challenge are Auckland University of Technology! Very well done New Zealand!!! http://…",FALSE,0,NA,2014-09-20 14:45:05,FALSE,NA,"513338059874918400",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","arban70",13,TRUE,FALSE,NA,NA
"RT @ambulancemandan: Well, thanks #PAIC2014 and those tweeting. It's a close to being there as I could get. Proves #FOAMed and SoMe really …",FALSE,0,NA,2014-09-20 14:40:08,FALSE,NA,"513336816087621633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DangerousDiver",5,TRUE,FALSE,NA,NA
"RT @paramedickiwi: The NZ National anthem plays for the winning #FernoSim team, Team @AUTuni !!! #PAIC2014 http://t.co/aYXkR0Gw7d",FALSE,0,NA,2014-09-20 14:37:53,FALSE,NA,"513336248816398336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DangerousDiver",3,TRUE,FALSE,NA,NA
"RT @dantownson1: The #PAIC2014 #FernoSim teams have just been presented with their plaques for participation! Suspense is killing me! http:…",FALSE,0,NA,2014-09-20 14:30:25,FALSE,NA,"513334367272587264",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","arban70",3,TRUE,FALSE,NA,NA
"RT @paramedic_al: Is conference tweeting from the black jack table worth a #lessthanoptimal or #PAIC2014 worthy @paramedickiwi @Buck_Reed",FALSE,0,NA,2014-09-20 14:21:27,FALSE,NA,"513332113009946624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paramedickiwi",3,TRUE,FALSE,NA,NA
"RT @paramedickiwi: @greywolfnz @EMS_Junkie Both! #PAIC2014 #PAIC2015 #smaccUS",FALSE,0,NA,2014-09-20 14:16:49,FALSE,NA,"513330947479969794",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UMartBa004",3,TRUE,FALSE,NA,NA
"RT @paramedickiwi: Woohoo! ������ ""@EMS_Junkie: GP team!! For only 500 delegates you're all fucking awesome! #spa2014conf #PAIC2014 http://t.co/…",FALSE,0,NA,2014-09-20 14:15:59,FALSE,NA,"513330737102090245",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UMartBa004",6,TRUE,FALSE,NA,NA
"RT @BerkowitzGary: Well done to all the teams who competed in #FernoSim #PAIC2014 &amp; congratulations to the winners!",FALSE,0,NA,2014-09-20 14:15:15,FALSE,NA,"513330552410497024",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","arban70",4,TRUE,FALSE,NA,NA
"Big thanks to all delegates and peoples Of the tweet universe for yr interest and support of #PAIC2014. Couldn't have done it without u!!!!!",FALSE,2,NA,2014-09-20 14:11:22,FALSE,NA,"513329572884926466",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Qhel7038",3,FALSE,FALSE,NA,NA
"RT @paramedickiwi: Comment from @HawkmoonHEMS @SydneyHEMS Self reg thru registration will raise paramedic professionalism #PAIC2014 http://…",FALSE,0,NA,2014-09-20 14:08:50,FALSE,NA,"513328938035056641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JManning_UNC",9,TRUE,FALSE,NA,NA
"Is conference tweeting from the black jack table worth a #lessthanoptimal or #PAIC2014 worthy @paramedickiwi @Buck_Reed",FALSE,3,NA,2014-09-20 14:02:35,FALSE,NA,"513327364109905920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paramedic_al",3,FALSE,FALSE,NA,NA
